"ID Rotulo","Referencia","Color","Tipo","Capas","Pedido","GramosGranel","JuegosGranel","FechaProducción","fechaIngreso"
"44363","33F-I","D2","Muela","2C","11220","132","68.4","11/21/2024","11/25/2024 11:52"
"44387","3P-S","B3","Diente","2C","RESISTAL","35","22.2","11/22/2024","11/26/2024 14:20"
"44377","137-S","A3 ZEN","Diente","2C","RESISTAL","62","32.5","11/21/2024","11/26/2024 13:35"
"44374","267-S","A3 ZEN","Diente","2C","RESISTAL","112","48.3","11/21/2024","11/25/2024 11:52"
"44398","34M-S","A1","Muela","2C","11220","189","82.9","11/22/2024","11/25/2024 11:51"
"44403","P4-S","A1 PLUS","Muela","4C","NAL 4C","186","51.1","11/22/2024","11/25/2024 11:51"
"44366","34L-S","B2","Muela","2C","RESISTAL","97","32.8","11/21/2024","11/25/2024 18:35"
"44365","32F-I","B2","Muela","2C","11220","66","34.2","11/21/2024","11/25/2024 10:35"
"44373","32F-I","C1","Muela","2C","11220","45","23.3","11/21/2024","11/25/2024 16:40"
"44341","32L-I","A3 ZEN","Muela","2C","RESISTAL","296","110","11/21/2024","11/26/2024 12:22"
"44347","31L-I","C2","Muela","2C","11215","182","60.7","11/21/2024","11/25/2024 7:03"
"44044","33F-I","A4","Muela","2C","11220","76","39.4","11/15/2024","11/28/2024 15:45"
"44381","P3-S","A3,5 PLUS","Muela","4C","11222","140","54.1","11/21/2024","11/25/2024 7:02"
"44369","A25-S","B3","Diente","2C","RESISTAL","447","363.4","11/21/2024","11/25/2024 7:01"
"44342","32F-S","A1","Muela","2C","11220","154","82.8","11/21/2024","11/25/2024 7:01"
"44383","30L-I","A2","Muela","2C","ATC15094","109","47.8","11/21/2024","11/25/2024 13:52"
"44352","32F-I4C","A2 PLUS","Muela","4C","11222","47","24.4","11/21/2024","11/25/2024 12:01"
"44338","A25-S","A3 ZEN","Diente","2C","RESISTAL","71","57.7","11/21/2024","11/25/2024 16:51"
"44376","136-S","A3 ZEN","Diente","2C","RESISTAL","74","39.6","11/21/2024","11/25/2024 17:37"
"44380","P6-S","A3,5 PLUS","Muela","4C","NAL 4C","109","27","11/21/2024","12/4/2024 13:59"
"44384","1N-S","A2","Diente","2C","ATC15094","56","38.1","11/21/2024","11/25/2024 14:24"
"44349","S26-S","A2 PLUS","Diente","4C","11222","80","40.8","11/21/2024","11/23/2024 11:09"
"44340","2D-I","A3,5","Diente","2C","11198","83","100","11/21/2024","11/23/2024 11:09"
"44335","3P-I","C3","Diente","2C","11220","69","60.5","11/21/2024","11/25/2024 12:16"
"44326","34L-I","A4","Muela","2C","11215","177","54.5","11/21/2024","11/23/2024 10:58"
"44334","33F-S","C3","Muela","2C","11220","70","37.6","11/21/2024","11/28/2024 16:37"
"44361","32L-S","A2M","Muela","2C","NAL 2C","59","24.1","11/21/2024","11/25/2024 14:05"
"44327","34L-S","A4","Muela","2C","11215","381","128.7","11/21/2024","11/23/2024 10:18"
"44344","30M-S","A1","Muela","2C","11220","132","71.4","11/21/2024","11/25/2024 11:28"
"44337","34L-S","C3","Muela","2C","11215","206","69.6","11/21/2024","11/23/2024 10:17"
"44345","1H-I","A1","Diente","2C","11220","42","32.6","11/21/2024","11/25/2024 12:37"
"44351","32F-S4C","A2 PLUS","Muela","4C","11222","67","36","11/21/2024","11/23/2024 10:17"
"44350","3N-S4C","A2 PLUS","Diente","4C","11222","76","42.2","11/21/2024","11/23/2024 10:16"
"44330","3P-I","A4","Diente","2C","11220","84","73.7","11/21/2024","12/3/2024 12:42"
"44286","2P-S","A4","Diente","2C","11217","87","50.6","11/20/2024","11/23/2024 15:43"
"44266","32F-S","A1","Muela","2C","11220","545","293","11/19/2024","11/23/2024 9:02"
"44255","33F-I","B2","Muela","2C","11220","58","30.1","11/19/2024","11/23/2024 9:02"
"44317","32L-I","A3 ZEN","Muela","2C","RESISTAL","243","90.3","11/20/2024","12/2/2024 13:44"
"44316","267-S","A3 ZEN","Diente","2C","RESISTAL","96","41.4","11/20/2024","11/23/2024 17:14"
"44346","2D-S","A1","Diente","2C","11220","130","109.2","11/21/2024","11/23/2024 8:30"
"44339","268-S","A3,5","Diente","2C","11220","121","45.8","11/21/2024","11/23/2024 8:30"
"44329","34M-S","A4","Muela","2C","11220","214","93.9","11/21/2024","11/23/2024 8:29"
"44348","P5-S","A2 PLUS","Muela","4C","NAL 4C","231","90.6","11/21/2024","11/23/2024 8:29"
"44343","32F-I","A1","Muela","2C","11220","165","85.5","11/21/2024","11/23/2024 8:29"
"44291","33F-I","C3","Muela","2C","11220","121","62.7","11/20/2024","11/23/2024 8:28"
"44354","34L-I","B2","Muela","2C","RESISTAL","55","16.9","11/21/2024","11/23/2024 16:14"
"44292","3N-I","A3 ZEN","Diente","2C","11217","161","196.3","11/20/2024","11/23/2024 7:10"
"44184","45H-S","A3 ZEN","Diente","2C","11220","49","22.1","11/18/2024","11/23/2024 7:09"
"44185","136-S","A3 ZEN","Diente","2C","11220","166","88.8","11/18/2024","11/23/2024 7:09"
"44318","1N-I","A3 ZEN","Diente","2C","RESISTAL","100","95.2","11/20/2024","11/23/2024 6:54"
"44256","29M-I","B2","Muela","2C","11220","106","47.7","11/19/2024","11/22/2024 13:47"
"44295","34L-I","A3 ZEN","Muela","2C","11217","362","111.4","11/20/2024","11/22/2024 13:46"
"44313","S5-I","A2 PLUS","Diente","4C","NAL 4C","20","15.6","11/20/2024","11/23/2024 16:58"
"44294","32L-I","A3 ZEN","Muela","2C","11217","348","129.4","11/20/2024","11/22/2024 12:15"
"44293","A25-I","A3 ZEN","Diente","2C","11217","166","150.9","11/20/2024","11/22/2024 12:14"
"44289","32L-S","A4","Muela","2C","11217","200","81.6","11/20/2024","11/22/2024 12:14"
"44311","A25S4C","A2 PLUS","Diente","4C","NAL 4C","107","59.4","11/20/2024","11/22/2024 12:13"
"44319","3P-S","A3 ZEN","Diente","2C","RESISTAL","141","89.2","11/20/2024","11/30/2024 11:39"
"44285","2D-S","A4","Diente","2C","11217","92","77.3","11/20/2024","11/22/2024 12:03"
"44315","34L-S","A3 ZEN","Muela","2C","RESISTAL","161","54.4","11/20/2024","11/23/2024 12:43"
"44320","P4-S","A2 PLUS","Muela","4C","NAL 4C","119","32.7","11/20/2024","11/22/2024 12:02"
"44233","32F-I","A1","Muela","2C","11220","58","30.1","11/19/2024","11/22/2024 18:44"
"44262","1N-S","A3 ZEN","Diente","2C","RESISTAL","40","27.2","11/19/2024","11/23/2024 12:05"
"44290","34L-S","A4","Muela","2C","11217","324","109.5","11/20/2024","11/22/2024 10:46"
"44321","PU3-I","D2","Muela","2C","11220","96","25.9","11/20/2024","11/22/2024 15:55"
"44278","S24B-S","A2 PLUS","Diente","4C","NAL 4C","80","40","11/19/2024","11/22/2024 9:17"
"44272","30L-S","B2","Muela","2C","RESISTAL","31","14.3","11/19/2024","11/22/2024 18:29"
"44279","P4-I","A3 PLUS","Muela","4C","NAL 4C","20","5.5","11/19/2024","11/23/2024 12:47"
"44270","3P-I","B3","Diente","2C","RESISTAL","73","64","11/19/2024","11/23/2024 11:42"
"44214","4H-I","A1","Diente","2C","11220","39","33.1","11/18/2024","11/22/2024 9:16"
"44297","34L-S","B3","Muela","2C","RESISTAL","660","223","11/19/2024","11/22/2024 8:35"
"44356","31M-I","B2","Muela","2C","11220","143","55","11/20/2024","11/22/2024 8:35"
"44204","31M-I","B2","Muela","2C","11220","94","36.2","11/18/2024","11/22/2024 8:34"
"44189","4H-S","A3 ZEN","Diente","2C","11220","127","68.3","11/18/2024","11/22/2024 8:34"
"44298","3P-S","B3","Diente","2C","RESISTAL","58","36.7","11/19/2024","11/22/2024 16:56"
"44247","32L-I","B3","Muela","2C","RESISTAL","580","215.6","11/19/2024","11/22/2024 7:28"
"44261","2N-S","A3 ZEN","Diente","2C","RESISTAL","20","15.4","11/19/2024","11/22/2024 14:53"
"44203","1N-I","B2","Diente","2C","11220","88","83.8","11/18/2024","11/22/2024 6:36"
"44358","A26-S","A3 ZEN","Diente","2C","RESISTAL","628","442.3","11/20/2024","11/21/2024 14:14"
"44263","30L-I","A3 ZEN","Muela","2C","RESISTAL","97","42.5","11/19/2024","11/22/2024 12:36"
"44259","31Z-I","C1","Muela","2C","11220","145","64.7","11/19/2024","11/21/2024 14:13"
"44274","P5-I","A2 PLUS","Muela","4C","NAL 4C","20","7.7","11/19/2024","11/22/2024 12:01"
"44273","A24-S","B2","Diente","2C","RESISTAL","103","78","11/19/2024","11/21/2024 13:49"
"44253","32L-S","B3","Muela","2C","RESISTAL","341","139.2","11/19/2024","11/21/2024 13:49"
"44271","267-S","B2","Diente","2C","RESISTAL","115","49.6","11/19/2024","11/21/2024 13:48"
"44042","32M-I","A3 ZEN","Muela","2C","11220","74","31.9","11/15/2024","11/21/2024 13:42"
"44128","A25-S","B3","Diente","2C","11220","59","48","11/17/2024","11/21/2024 13:19"
"44154","3D-S","A3 ZEN","Diente","2C","11220","36","29.3","11/18/2024","11/21/2024 12:52"
"44202","3N-I","B2","Diente","2C","11220","61","74.4","11/18/2024","11/21/2024 12:39"
"44161","4H-I","A1","Diente","2C","11220","48","40.7","11/18/2024","11/29/2024 11:15"
"44194","3M-I","A0","Diente","2C","11220","50","64.9","11/18/2024","12/16/2024 15:39"
"44196","2N-S","C3","Diente","2C","11220","58","44.6","11/18/2024","11/22/2024 12:34"
"44218","3N-S","B2","Diente","2C","11220","167","123.7","11/19/2024","11/21/2024 12:02"
"44212","3N-I","A1","Diente","2C","11220","82","100","11/18/2024","11/21/2024 12:02"
"44192","A26-S","A0","Diente","2C","11220","93","65.5","11/18/2024","11/22/2024 13:11"
"44239","S27-S","A0 PLUS","Diente","4C","NAL 4C","103","42.6","11/19/2024","11/21/2024 12:02"
"44187","A24-S","A3 ZEN","Diente","2C","11220","51","38.6","11/18/2024","11/22/2024 12:20"
"44229","3N-I","A3 ZEN","Diente","2C","RESISTAL","20","24.4","11/19/2024","11/21/2024 20:13"
"44243","S3-I","A1 PLUS","Diente","4C","NAL 4C","75","57.7","11/19/2024","11/21/2024 12:01"
"44244","31Z-I","C1","Muela","2C","11220","34","15.2","11/19/2024","11/21/2024 11:55"
"44231","33F-I","B2","Muela","2C","11220","62","32.1","11/19/2024","11/21/2024 11:50"
"44173","33F-I","A1","Muela","2C","11220","86","44.6","11/18/2024","11/21/2024 11:49"
"44201","3D-S","B2","Diente","2C","11220","73","59.3","11/18/2024","11/29/2024 11:46"
"44228","3P-S","A3 ZEN","Diente","2C","RESISTAL","668","422.8","11/19/2024","11/21/2024 11:48"
"44180","A25-S","A0","Diente","2C","11220","58","47.2","11/18/2024","11/21/2024 11:47"
"44162","A26-I","A1","Diente","2C","11220","40","36.4","11/18/2024","11/21/2024 11:14"
"44238","3P-I","A1","Diente","2C","11220","337","295.6","11/19/2024","11/21/2024 11:09"
"44235","34L-I","A1","Muela","2C","11220","326","100.3","11/19/2024","11/21/2024 11:09"
"44217","29M-I","A3 ZEN","Muela","2C","11220","126","56.8","11/19/2024","11/21/2024 11:09"
"44241","S6-I","A0 PLUS","Diente","4C","11222","105","75","11/19/2024","11/21/2024 11:08"
"44227","31M-S","C3","Muela","2C","11220","170","81","11/19/2024","11/21/2024 11:08"
"44221","33M-I","B2","Muela","2C","11220","163","54.3","11/19/2024","11/21/2024 11:08"
"44167","2D-I","A1","Diente","2C","11220","62","74.7","11/18/2024","11/21/2024 9:15"
"44215","32L-S","A3 ZEN","Muela","2C","RESISTAL","91","37.1","11/19/2024","12/2/2024 15:13"
"44220","31L-S","B2","Muela","2C","11220","919","349.4","11/19/2024","11/21/2024 9:14"
"44222","2P-S","B2","Diente","2C","RESISTAL","113","65.7","11/19/2024","11/29/2024 19:29"
"44236","1H-I","A1","Diente","2C","11220","124","96.1","11/19/2024","11/21/2024 9:11"
"44186","3N-S","A3 ZEN","Diente","2C","11220","270","200","11/18/2024","11/21/2024 9:11"
"44242","SE22-S","A0 PLUS","Diente","4C","11222","93","52.2","11/19/2024","11/21/2024 9:11"
"44237","2D-S","A1","Diente","2C","11220","60","50.4","11/19/2024","11/22/2024 17:25"
"44116","1N-S","A3,5","Diente","2C","11220","54","36.7","11/17/2024","11/21/2024 8:54"
"44207","32F-S","A1","Muela","2C","11220","102","54.8","11/18/2024","11/21/2024 8:45"
"44165","A26-S","A1","Diente","2C","11220","140","98.6","11/18/2024","11/21/2024 8:43"
"44166","4H-S","A1","Diente","2C","11220","120","64.5","11/18/2024","11/21/2024 8:32"
"43896","34M-S","A4","Muela","2C","11220","175","76.8","11/13/2024","11/21/2024 8:15"
"44230","2D-S","A3 ZEN","Diente","2C","RESISTAL","153","128.6","11/19/2024","11/21/2024 8:08"
"44183","32L-S","A3 ZEN","Muela","2C","RESISTAL","947","386.5","11/18/2024","11/21/2024 7:56"
"44158","34M-S","A1","Muela","2C","11220","93","40.8","11/18/2024","11/21/2024 7:47"
"44156","3P-S","A3 ZEN","Diente","2C","11220","56","35.4","11/18/2024","11/21/2024 7:46"
"44224","32L-I","B2","Muela","2C","RESISTAL","420","156.1","11/19/2024","11/21/2024 7:20"
"44240","S8-I","A0 PLUS","Diente","4C","NAL 4C","116","65.2","11/19/2024","11/21/2024 7:20"
"44246","34L-S","A3 ZEN","Muela","2C","RESISTAL","438","148","11/19/2024","12/2/2024 15:41"
"44174","2P-S","A1","Diente","2C","11220","36","20.9","11/18/2024","11/21/2024 7:04"
"44168","3N-I","A1","Diente","2C","11220","132","161","11/18/2024","11/21/2024 6:37"
"44205","A26-S","B2","Diente","2C","11220","69","48.6","11/18/2024","11/29/2024 11:30"
"44216","268-S","A3 ZEN","Diente","2C","11220","115","43.6","11/19/2024","11/21/2024 6:26"
"44129","3M-I","A1","Diente","2C","11220","28","36.4","11/17/2024","11/20/2024 15:34"
"44175","3D-I","A1","Diente","2C","11220","13","15.3","11/18/2024","11/20/2024 14:49"
"44134","32F-S","A3 ZEN","Muela","2C","11220","51","27.4","11/17/2024","11/20/2024 14:40"
"43931","29M-S","A2 ZEN","Muela","2C","11220","63","35.6","11/13/2024","11/20/2024 14:14"
"44063","267-S","A3 ZEN","Diente","2C","RESISTAL","29","12.5","11/16/2024","11/20/2024 13:58"
"44067","V8-I","A3,5","Muela","2C","11220","20","6.8","11/16/2024","11/20/2024 13:48"
"44056","137-S","A3","Diente","2C","NAL 2C","52","27.2","11/16/2024","11/20/2024 13:31"
"44049","2D-S","A3","Diente","2C","NAL 2C","60","50.4","11/16/2024","11/20/2024 11:00"
"44176","A25-I","A0","Diente","2C","11220","177","160.9","11/18/2024","11/20/2024 10:44"
"44150","33M-S","A3,5","Muela","2C","11220","127","50.8","11/18/2024","11/20/2024 10:43"
"44095","29M-I","A1","Muela","2C","11220","98","44.1","11/16/2024","11/20/2024 9:13"
"44092","2N-S","A1","Diente","2C","11220","215","165.4","11/16/2024","11/26/2024 12:55"
"44082","32L-S","A3,5","Muela","2C","NAL 2C","48","19.6","11/16/2024","11/26/2024 15:27"
"44025","266-S","A3 ZEN","Diente","2C","11220","128","69.2","11/15/2024","11/20/2024 7:54"
"44141","30L-I","B2","Muela","2C","NAL 2C","67","29.4","11/17/2024","11/20/2024 7:22"
"44157","A26-S","A3 ZEN","Diente","2C","11220","88","62","11/18/2024","11/20/2024 6:36"
"44131","267-S","A3 ZEN","Diente","2C","RESISTAL","52","22.4","11/17/2024","11/20/2024 6:36"
"44149","3N-S","A3,5","Diente","2C","11220","134","99.3","11/18/2024","11/20/2024 6:35"
"44138","33F-S","B2","Muela","2C","11220","117","62.9","11/17/2024","11/27/2024 11:59"
"44136","29M-I","A3 ZEN","Muela","2C","11220","118","53.2","11/17/2024","11/20/2024 6:24"
"44125","3D-I","A1","Diente","2C","11220","106","124.7","11/17/2024","11/20/2024 6:24"
"44117","3P-S","A3 ZEN","Diente","2C","RESISTAL","48","30.4","11/17/2024","11/20/2024 6:24"
"44177","32L-S","A2M","Muela","2C","NAL 2C","36","14.7","11/18/2024","11/28/2024 15:22"
"44114","2P-S","A3,5","Diente","2C","11220","156","90.7","11/17/2024","11/20/2024 6:23"
"44178","3P-S","A2M","Diente","2C","NAL 2C","128","81","11/18/2024","11/19/2024 15:13"
"44130","3P-I","B3","Diente","2C","RESISTAL","53","46.5","11/17/2024","11/19/2024 15:08"
"44122","29M-S","A1","Muela","2C","11220","110","62.1","11/17/2024","11/19/2024 14:14"
"44126","32L-I","B3","Muela","2C","RESISTAL","502","186.6","11/17/2024","11/19/2024 14:13"
"44151","3P-I","A3,5","Diente","2C","11220","82","71.9","11/18/2024","11/19/2024 14:12"
"44152","32L-S","A3,5","Muela","2C","NAL 2C","222","90.6","11/18/2024","11/19/2024 14:12"
"43919","A25-S","C2","Diente","2C","11220","59","48","11/13/2024","11/19/2024 14:06"
"43900","3N-S","A4","Diente","2C","11220","78","57.8","11/13/2024","11/19/2024 13:33"
"44139","33F-I","B2","Muela","2C","11220","68","35.2","11/17/2024","11/19/2024 12:41"
"44021","A25-S","A3 ZEN","Diente","2C","11220","20","16.3","11/15/2024","11/19/2024 12:02"
"43967","3M-S","A2 ZEN","Diente","2C","11220","61","68.5","11/14/2024","11/19/2024 11:53"
"44034","2N-S","A1","Diente","2C","11220","211","162.3","11/15/2024","11/27/2024 11:51"
"44115","A24-S","A3,5","Diente","2C","11220","125","94.7","11/17/2024","11/27/2024 18:39"
"44127","268-S","B3","Diente","2C","11220","48","18.2","11/17/2024","11/20/2024 16:39"
"44148","34L-I","A3,5","Muela","2C","11215","549","168.9","11/18/2024","11/19/2024 11:40"
"44072","1H-S","A3,5","Diente","2C","11220","54","28.6","11/16/2024","11/20/2024 14:22"
"44121","V8-S","A1","Muela","2C","11220","206","68.4","11/17/2024","11/19/2024 16:18"
"43960","31M-S","A1","Muela","2C","11220","206","98.1","11/14/2024","11/19/2024 10:44"
"44022","3M-S","A3 ZEN","Diente","2C","11220","128","143.8","11/15/2024","11/19/2024 10:05"
"44133","3N-S","B3","Diente","2C","RESISTAL","74","54.8","11/17/2024","11/26/2024 19:05"
"44093","2P-S","A1","Diente","2C","11220","182","105.8","11/16/2024","11/19/2024 10:04"
"44113","34L-I","A3,5","Muela","2C","11219","666","204.9","11/17/2024","11/20/2024 13:32"
"44039","32F-S","A3 ZEN","Muela","2C","11220","196","105.4","11/15/2024","11/19/2024 10:04"
"43926","3P-S","A1","Diente","2C","11220","31","19.6","11/13/2024","11/19/2024 9:10"
"44144","2D-S","A4","Diente","2C","112-0313","30","25.2","11/17/2024","12/16/2024 16:10"
"44096","268-I","A1","Diente","2C","11220","163","98.2","11/16/2024","11/19/2024 8:12"
"44033","3N-S","A1","Diente","2C","11220","302","223.7","11/15/2024","11/19/2024 8:11"
"44120","34M-S","A1","Muela","2C","11220","408","178.9","11/17/2024","11/19/2024 8:02"
"44118","A26-S","A3 ZEN","Diente","2C","RESISTAL","43","30.3","11/17/2024","11/20/2024 14:34"
"44035","29M-I","A1","Muela","2C","11220","124","55.9","11/15/2024","11/19/2024 7:16"
"44068","33M-I","A3,5","Muela","2C","11220","167","55.7","11/16/2024","11/19/2024 7:15"
"44119","3N-I","A3 ZEN","Diente","2C","RESISTAL","27","32.9","11/17/2024","11/20/2024 12:21"
"43957","31L-I","C2","Muela","2C","11215","20","6.7","11/14/2024","11/19/2024 6:53"
"44089","31L-I","A4","Muela","2C","11215","310","103.3","11/16/2024","11/18/2024 17:42"
"44070","264-S","A3,5","Diente","2C","11220","97","66.4","11/16/2024","11/18/2024 17:42"
"44029","31L-S","A1","Muela","2C","11215","214","81.4","11/15/2024","11/18/2024 17:19"
"43956","34L-S","A2 ZEN","Muela","2C","11215","98","33.1","11/14/2024","11/19/2024 12:33"
"44086","2D-I","A1","Diente","2C","11220","106","127.7","11/16/2024","11/18/2024 15:48"
"44083","34L-I","A3,5","Muela","2C","11215","227","69.8","11/16/2024","11/18/2024 15:47"
"44045","33F-S","A4","Muela","2C","11220","100","53.8","11/15/2024","11/18/2024 15:47"
"44066","34L-S","C3","Muela","2C","11215","70","23.6","11/16/2024","12/3/2024 16:50"
"44103","34L-I","C3","Muela","2C","11215","56","17.2","11/16/2024","12/3/2024 11:56"
"43985","3N-I","B2","Diente","2C","11198","153","186.6","11/15/2024","11/18/2024 15:39"
"43992","34M-I","A4","Muela","2C","11215","258","102","11/15/2024","11/18/2024 15:39"
"43829","30L-I","A3,5","Muela","2C","11208","112","49.1","11/9/2024","11/18/2024 15:01"
"44107","32F-I","A4","Muela","2C","11220","205","106.2","11/16/2024","11/18/2024 14:59"
"43947","34M-S","A4","Muela","2C","11215","77","33.8","11/14/2024","11/18/2024 14:28"
"44014","32L-S","A3 ZEN","Muela","2C","RESISTAL","89","36.3","11/15/2024","11/18/2024 13:45"
"44146","A26-I","A4","Diente","2C","112-0313","97","88.2","11/17/2024","11/18/2024 13:37"
"44182","32M-S","A4","Muela","2C","112-0313","126","64.3","11/17/2024","11/18/2024 13:36"
"44027","34L-S","A1","Muela","2C","11215","124","41.9","11/15/2024","11/26/2024 13:12"
"44087","A25-I","A1","Diente","2C","11220","241","219.1","11/16/2024","11/18/2024 13:35"
"44142","266-S","A3 ZEN","Diente","2C","112-0313","231","124.9","11/17/2024","11/18/2024 13:24"
"44015","V8-I","A4","Muela","2C","11215","210","70.9","11/15/2024","11/18/2024 13:23"
"44030","V8-S","A1","Muela","2C","11215","301","100","11/15/2024","11/18/2024 13:05"
"44009","33F-S","A4","Muela","2C","11220","61","32.8","11/15/2024","11/18/2024 13:05"
"44145","1H-S","A4","Diente","2C","112-0313","139","73.5","11/17/2024","11/18/2024 12:57"
"44028","34M-S","A1","Muela","2C","11215","167","73.2","11/15/2024","11/18/2024 12:57"
"44003","A26-S","A4","Diente","2C","112-0313","166","116.9","11/15/2024","11/18/2024 11:53"
"44001","30M-I","A1","Muela","2C","11220","99","49.7","11/15/2024","11/18/2024 11:43"
"43989","31L-I","A4","Muela","2C","11215","305","101.7","11/15/2024","11/18/2024 11:43"
"43991","Z30-I","A3 ZEN","Muela","2C","112-0313","151","71.2","11/15/2024","11/18/2024 11:33"
"44013","267-S","A3 ZEN","Diente","2C","RESISTAL","212","91.4","11/15/2024","11/18/2024 10:39"
"44012","XV-S","A3 ZEN","Muela","2C","11195","204","102","11/15/2024","11/18/2024 10:39"
"43976","34L-I","A4","Muela","2C","11215","20","6.2","11/15/2024","11/18/2024 16:49"
"43910","34L-I","A3,5","Muela","2C","11208","49","15.1","11/13/2024","11/18/2024 9:19"
"43983","2D-I","B2","Diente","2C","11198","101","121.7","11/15/2024","11/18/2024 9:17"
"43929","31M-S","A1","Muela","2C","REVEAL","405","192.9","11/13/2024","11/18/2024 9:17"
"44008","A25-S","A4","Diente","2C","112-0313","65","52.8","11/15/2024","11/18/2024 15:49"
"43990","1H-S","A3","Diente","2C","112-0313","50","26.5","11/15/2024","11/18/2024 15:24"
"44005","32F-S","A3 ZEN","Muela","2C","11220","182","97.8","11/15/2024","11/18/2024 9:16"
"43925","A24-S","A1","Diente","2C","REVEAL","107","81.1","11/13/2024","11/18/2024 8:27"
